"","Epithelial...AT1","Epithelial...AT2","Epithelial...Basal","Epithelial...Ciliated","Epithelial...Goblet","Epithelial...Ionocyte","Epithelial...Mucous","Epithelial...Myoepithelial","Epithelial...Neuroendocrine","Epithelial...Resp.Airway.Secretory","Epithelial...Secretory","Epithelial...Serous","Epithelial...SMG.Basal.Duct","Lymphoid...B.cell","Lymphoid...CD4.T.cell","Lymphoid...CD8.T.cell","Lymphoid...NK.NKT","Lymphoid...Plasma.celll","Lymphoid...Regulatory.T.cell","Myeloid...Alveolar.Macrophage","Myeloid...cDC1","Myeloid...cDC2","Myeloid...Inflammatory.Monocyte","Myeloid...maDC","Myeloid...Mast.Basophil","Myeloid...Neutrophil","Myeloid...Patrolling.Monocyte","Myeloid...pDC"
"sample_47",0.0334227242509462,0.0479246959138631,0.0377981870725844,0.0276834480028498,0.0322496923350958,0.018417056697515,0.0367944867986996,0.0247918142771396,0.0178023317632926,0.0472642621653535,0,0.00938406958472537,0.0592927611763659,0.028141292409651,0.0206868850010431,0.0313947719810022,0.0165951853406205,0.0388656814074674,0.018378689517015,0.15453553969245,0.0267759642970057,0.0202415792260867,0.0693169244702775,0.014606450980558,0.0205436422235678,0,0.123608863579822,0.0234829998350026
"sample_48",0.114531272664513,0.0936331324990236,0.024007893066991,0.0933619463279523,0,0.0405672689929347,0.043447549862162,0.0296437067560305,0.0469320394293861,0,0.0025558438011208,0,0.0301827866969392,0.099327228230344,0.101463257942068,0,0.0227147714954598,0.0652061685632218,0.0486409881633348,0,0.0388698049830497,0.0276554461843285,0.0129698439086556,0.0187753493081593,0.0150415237528644,0,0.0155717812781019,0.0149003960933587
"sample_49",0.0273792997058619,0.0287883341341711,0.0236082753174959,0.0401348359681004,0.0172901776507188,0.0192671389580658,0.0300047853017446,0.0229314972116043,0.0198783485975342,0.00430603742330927,0,0.0138905798166519,0.0409569616155544,0.0470118158237384,0.0499591098201161,0.035428079193801,0.0203654978838699,0.0541825605983383,0.0180282343720238,0.13575226157504,0.027752803818594,0.0715800449118444,0.0279963026352713,0.0114577486841524,0.0247396423532959,0.00303451220965695,0.173887019489912,0.0103880949295337
"sample_50",0.0790805040796619,0.0551642931535087,0.0612890982943014,0.0707736551164029,0.0271819151416995,0.0364167390996677,0.0779586341308046,0.0538246426460728,0.0451358030417816,0,0,0,0.0748742780071891,0.0445699097974503,0.0425070535800346,0,0.0543869073196933,0.0294870880000445,0.0286292106170634,0,0.0341663698699434,0.0219863249757438,0.0265484314677566,0.0302416224527505,0.0201945955667684,0,0.0357246098551196,0.049858313786541
"sample_51",0.0519665146881406,0.0477921494403519,0.0244026338316633,0.0814623751804465,0.0227517411779923,0.038617966953804,0.0376879794094133,0.0364701113388258,0.0281489981221376,0,0.0129874569136697,0.0174319067700473,0.0508830240524387,0.0457505256219673,0.0381701539028991,0.0388884804123149,0.0190282982243389,0.0372458484652297,0.0124599765771828,0.0468038336853238,0.0308113239882301,0.0574865338798219,0.0241936361732325,0.0278279001367801,0.0358511866125402,0.00751617131279055,0.101896477008002,0.0254667961204152
"sample_52",0.0913561678469381,0.073063931102491,0.0400952433509323,0.0832044825349556,0,0.0342957985806032,0.0404190600636791,0.0329675515029192,0.0435970396170169,0,0.00430848892429362,0.00941946360032956,0.02836241040128,0.0775750273844344,0.049932129358024,0,0.0270609978604048,0.0542219163114639,0.0603829088769247,0,0.0263139042385078,0.0389712550828204,0.0407674965497484,0.0262974587050438,0.0251065380401839,0.0370226661241169,0.0453850641662242,0.00987299977666422
"sample_53",0.0169338575288363,0.0201081167538147,0.0263273841863902,0.0474548305702625,0.0297723641606085,0.0168671802708321,0.0354903259002952,0.0171232494545901,0.0148510796897545,0.0179305945520242,0,0.0134545782074821,0.0525915407418236,0.0380613727176558,0.0300557108056625,0.0351039787969516,0.0150628835362602,0.0419545980947833,0.0189334256245706,0.197900081978108,0.0238367623299824,0.0209315117324205,0.0317146314130516,0.0123856204865343,0.0185606700512647,0.0054253650573667,0.18351389344285,0.0176543919158244
"sample_54",0.0144915661360686,0.0164489871917117,0.0178350666840955,0.0469896445135575,0.0433948236389278,0.0099560870247812,0.0187962986071327,0.0199010089603434,0.0152998773671605,0.00951191372237214,0,0.0174526977826586,0.0341258139257479,0.0177783723508366,0.0179544455852682,0.0392814684063186,0.0348564497431621,0.020852849483068,0.0238578424939741,0.0458184531076569,0.0180870790207642,0.0264097519770586,0.06420296046012,0.0140670094463195,0.0152070380042821,0.275768465037239,0.105527876256316,0.0161261530730578
"sample_55",0.0173611875424059,0.0227182201430348,0.024809877723675,0.0296992952940201,0.0281025093641729,0.0157179353961477,0.0306350035397083,0.0207693822583122,0.0162875005066711,0.0213215577642141,0,0.00931941158708296,0.044793904120301,0.0335347538794546,0.0249200743208223,0.0341287799555848,0.0161101300520487,0.0451801521812781,0.0150202399733272,0.182459826135155,0.0238256423678633,0.0464203281582806,0.0561668014126338,0.0153632252547707,0.0230904924473226,0.0150010525713322,0.167985440247581,0.0192572758027995
"sample_56",0.013882940026562,0.0149340604031788,0.0239250736741059,0.0128904879171691,0.015221103349776,0.0121387912707819,0.0182257060573777,0.0184626555332208,0.0145176837044788,0.0151639859181477,0,0.0106488538218441,0.030744411665176,0.0123763026017642,0.00991964971177522,0.0224496353877611,0.0279655620133818,0.0156746308825129,0.0171702527761145,0.0394336154874727,0.0155980210413779,0.00352696147925177,0.166273065789881,0.0251419232160276,0.0179461505683409,0.263289723718619,0.144540216545897,0.0179385354380034
"sample_57",0.0257831369876309,0.0306644081862297,0.0263925853852449,0.052686731669002,0.0438331383437561,0.0190656984614353,0.0267324139745115,0.0227147018352854,0.0155099382343122,0.0202299558551223,0,0.0135584862668882,0.0493175388427349,0.0401251719295342,0.0274971006871736,0.0334032786587687,0.00644435434595456,0.0493158083169416,0.0208234768339397,0.137217252455046,0.0239227842916483,0.0432718734845661,0.0632808698119352,0.0171314738291359,0.027466208291215,0.00830002934764332,0.138010626560182,0.0173009571141617
"sample_58",0.0836643541484842,0.0660370875368694,0.065097406673883,0.0722434949259353,0.0240670229909144,0.0279224294324988,0.0676142805069943,0.0583934480674975,0.0506827894094319,0,0,0,0.0738605812706623,0.0403508805207934,0.0466392159282909,0,0.0474991575970031,0.0264789332900781,0.0300571769760561,0,0.0387733944723968,0.0148225118778997,0.0255176506156001,0.0247242854775395,0.0133742949732425,0,0.0486078536691958,0.0535717496387329
"sample_59",0.0874072573818002,0.0711858329989676,0.0506118511974077,0.0870525638660706,0.00936101059044631,0.0343373990601796,0.061423352879575,0.0401940916613239,0.0429701310213351,0,0.00425468745957218,0.00649449962665827,0.0525637171927586,0.0564701237646552,0.0497546865176689,0,0.032500493626887,0.0402712525124767,0.0458578328580269,0.00913202699135555,0.039258946030026,0.025576930835215,0.0269984236790449,0.0185753842611341,0.027661348653776,0,0.0414176709036814,0.0386684844299575
"sample_60",0.0234668809239724,0.0281341437500948,0.0304982230713166,0.0509798901010689,0.0316006970017294,0.0171047967121948,0.0374375875188395,0.0280109082741012,0.0206066036242816,0.0188440862944085,0,0.0143645502084078,0.0454836357304793,0.0302857639853311,0.0267234043986271,0.032162082955541,0.0292005109865332,0.035520489440622,0.0178898197692418,0.102189243186838,0.0261552320213884,0.0426033761681653,0.0497530050550128,0.0203527999514392,0.022185222446933,0.0192852108651947,0.174342353267565,0.024819482290673
"sample_61",0.0260135279654006,0.0318841613229252,0.017434114989116,0.024417999047083,0.0326146164002474,0.0298027697237191,0.0334772856675632,0.0282372882334099,0.00158444343829808,0.0377117188495485,0,0.0148953273617257,0.0592735502763209,0.0303837733282984,0.0214697429617989,0.0417119046154426,0.00965774138825954,0.0486443792125935,0.0219945813125318,0.207447392400627,0.0266316323310308,0,0.0705775147338989,0.0220021171054515,0.0301939615786281,0,0.107554834439738,0.0243836213163436
"sample_62",0.102196012399688,0.0790224262649443,0.0563392853234711,0.0835192914793672,0.0108856304671143,0.0365513629112192,0.0497069583737195,0.0536807595206287,0.0535611297588987,0,0.00565303838685662,0.000969941079254206,0.0398537755053177,0.0693777714217522,0.0621230363284363,0,0.0370837922536227,0.0352586985286305,0.0268660672585502,0,0.0375339624934919,0.0159037395734134,0.0364062187329725,0.0233240329806164,0.021823812253196,0,0.0231454833970677,0.0392137733077709
"sample_63",0.0595002203963378,0.0643565187565025,0.0558036397039804,0.0725481041347776,0.0393119532421537,0.0333376843091938,0.0662313088985491,0.0568873460636314,0.0270548152897098,0,0.00638650327304207,0,0.0612728447528791,0.0412837423527487,0.0248388346477654,0.0128495636378964,0.0305161823288657,0.0257274952692553,0.0221843648839294,0.0324789869863124,0.038589758697185,0.0177599453195307,0.0552693398492845,0.031003228807259,0.0213561110252957,0.000874181466595667,0.0654593335157379,0.037117992391581
"sample_64",0.0548674167824479,0.0481394356419221,0.0211470735220325,0.0593349999539928,0.0571342708591589,0.0246295946228899,0.0441883358138216,0.0334776675407277,0.0237677746319188,0,0.00215971613798941,0.0291783363326751,0.0390968054006348,0.0445530184214326,0.0368916846209369,0.0188616148807004,0.0159326076316319,0.0486527657274722,0.0244935880926806,0.121611110666966,0.0282976192127979,0.0590128869203322,0.0377968539162009,0.00834086433465988,0.0345543991930003,0.00129867301641007,0.063400789535074,0.0191800965894928
"sample_65",0.0700809691822322,0.0580953898417912,0.0505255980106936,0.106065297669382,0.0419579167789693,0.0227710934396674,0.046453028891576,0.0433243482168967,0.0369788302842616,0,0.00212510581790419,0.0179784055963685,0.0532606053733919,0.0447638484285739,0.0611746568530663,0,0.039886448446573,0.035308478358538,0.0227516532665551,0,0.028061109054441,0.0209194982678463,0.0312967982586443,0.0263282912213851,0.0293581968679642,0.0218235611954894,0.0534962861052061,0.0352145845725827
"sample_66",0.0244570026776611,0.0226610625336443,0.0318200194198387,0.0478801369080108,0.0357643480115247,0.0191512352101012,0.0322118147277767,0.0241304902366058,0.01882962410739,0.0173030994980076,0,0.0176621816560241,0.0497598705110183,0.0375905558622462,0.0300677159158911,0.023750901780325,0.0242208525093249,0.0412861465039199,0.0195549907881605,0.156920672367383,0.0273734843511019,0.0288786401448533,0.0248116880618051,0.0152197704764257,0.0230053802189163,0.00434309732524962,0.177983064316528,0.0233621538802659
"sample_67",0.032047614582375,0.0460939225860327,0.033823212047021,0.0363171499465601,0.0471839112170596,0.0190181414347632,0.0294904372884101,0.0338939568850467,0.0193984275321959,0.0332889800260568,0,0.0113493944148041,0.0731788536816781,0.0250935762156941,0.018891168570873,0.0345510518408622,0.0214028287945197,0.038359290838672,0.0205465254580909,0.121507221734653,0.0225944332535502,0.0441994264335867,0.0807575576428905,0.0161244239527335,0.0284168008359285,0.00735000919591631,0.0793970254121277,0.0257246581778986
"sample_68",0.050528839306763,0.0443113426457768,0.035451052501348,0.0556997245737994,0.0693190928236233,0.0205367341758818,0.0515228974811338,0.0408961653435234,0.0229430259022814,0.0147358056433149,0.0216232468217695,0.0209532914786022,0.0464952256000431,0.0286375941543683,0.0207161010303603,0.0186703301830217,0.026473430049781,0.0360890470165286,0.0288282631706747,0.092282041842371,0.0312819603523559,0.0263775398945626,0.0377943723513671,0.0209062195188675,0.0201212636675073,0.00378439548339887,0.0852599274772503,0.0277610695097246
"sample_69",0.021479263713406,0.0226869135232978,0.0269110218063926,0.0270546244149927,0.0196534223535615,0.0162054020805712,0.0329089977976661,0.0247707688425456,0.0171333184653297,0.0133012158312554,0,0.00813124395030263,0.0431292160812845,0.041003478143625,0.0358706488549601,0.0528147236149052,0.0220373293425457,0.0416738416221157,0.0266300351156871,0.18934763330629,0.0250091762177446,0.0353456336647162,0.0216989924876659,0.0164022482023358,0.0205358788717932,0.000650354869192829,0.176930596976191,0.0206840198496257
"sample_70",0.0660535745997986,0.0627594371045373,0.0519569896624344,0.0702879902512334,0.0316721225401219,0.0317504379235445,0.061301565469767,0.0468316515886959,0.0327766070978962,0,0.0201020396555295,0.00770084291076013,0.0640383737272568,0.0398347008215098,0.0471167126285387,0,0.0313676762254498,0.0393176698115938,0.017434943910872,0.042831416886778,0.0360698212611665,0.0147515655216538,0.0425495909354545,0.0197275021578163,0.0186248008049656,0,0.0636825770414634,0.0394593894611621
"sample_71",0.0841766975580353,0.0671252547452629,0.0744401039237734,0.0665394161709489,0.0333702249010637,0.030027813671859,0.071083593444109,0.0565400167020714,0.0419596695908561,0,0,0,0.0576635117541568,0.0438546936359379,0.0338800858823328,0,0.0535360938471592,0.0248025960859906,0.0267721169873231,0,0.0410383641718676,0.0141854472159756,0.0285139421575462,0.0266647694113763,0.0200616480285222,0,0.0451961640366263,0.0585677760772055
"sample_72",0.0163804122292856,0.0213468671560038,0.0245480389850847,0.0183754274691615,0.0123494185030907,0.0193263778793257,0.03008723226919,0.0201305613460805,0.0181077974500005,0.0202178029551392,0,0.00626594987129223,0.0508185483999439,0.0313458579549282,0.0332054781129689,0.0344160603806247,0.019330629114242,0.0447088048192052,0.0174331398557424,0.171690333269053,0.0279473599399376,0.0415633007494948,0.0127978016999702,0.0189502101571607,0.0187461497626831,0.00130330671869182,0.248318263861378,0.0202888690903212
"sample_73",0.0375282422836133,0.0391170166943245,0.0345051317135172,0.149342049961966,0.0949909391620724,0.0223328190809728,0.0467936812899281,0.0246185314347483,0.000835693045744174,0.0107919209342636,0,0.0020789203540871,0.0825971834021218,0.0277880072794985,0.0166682471477584,0.0409891728686725,0.0107786710088187,0.0348491802377487,0.0181906244903415,0.0809210776805015,0.0249837907904624,0.0163600337772573,0.0524119048668561,0.0192637485714935,0.0214200794545194,0,0.0622789106566139,0.0275644218120983
"sample_74",0.0638749078499025,0.04733524783265,0.0506414342259999,0.0701235142685897,0.0481806130064213,0.0294439700645345,0.0588362268174807,0.0686027851116387,0.0337743807480612,0,0,0.000567011331813779,0.0895531453777292,0.0310757895392043,0.0339419524445719,0.00752034344452457,0.0507483811301,0.0192560222793403,0.0209312310822175,0.0267935991233245,0.0353507826304289,0.000549395159353265,0.0455754815292178,0.0316902019576611,0.00993790316796564,0,0.071934942340143,0.0537607375371257
"sample_75",0.0437219738819648,0.0263384844738806,0.0501319559648055,0.0744132480076711,0.132278274562437,0.0135277054797117,0.0127273252842639,0.0305798650553182,0.0197338540071726,0.0223801955474705,0,0.0136882602720138,0.0977336064099294,0.0286592108401051,0.0280392558707369,0.0171464735406558,0.0203662287063846,0.0354220707495299,0.0223455251997478,0.0593746175346295,0.0324684724575258,0.00656434249193139,0.0575268680696613,0.0301745679492683,0.0201860407162736,0.00827918565423141,0.0760858669083653,0.0201065243643136
"sample_76",0.041045111939465,0.0378844879987347,0.0341465084998281,0.043233074352493,0.0337650769991063,0.0198209431695953,0.0365817429723412,0.0480760268039188,0.0334703520230698,0,0,0.00646384662890686,0.042157409387792,0.0232833580832701,0.0305329182765161,0.0227393587801419,0.0412406969214756,0.0274043430345306,0.015569201935575,0.00508213317665143,0.024315568353852,0,0.0843029706645427,0.0301931943416435,0.0225667476404824,0.147529952667841,0.119952076993023,0.0286428983552039
"sample_77",0.031333428401181,0.036192931067959,0.0470243958963037,0.0534928276927214,0.0330608103066209,0.0225828607730869,0.0387783417145846,0.0426761547363044,0.0314792823654218,0.0156722638970135,0,0.00812539881812854,0.0607371135504795,0.0245971338357861,0.0176328113168812,0.029407076000631,0.0358329339882656,0.0266483406241443,0.0194793582926434,0.160244975520243,0.0290411481346696,0.0171019650140062,0.032514968374779,0.0212096376466095,0.0203113974932945,0.00131885148203283,0.115685605120741,0.0278179879354679
"sample_78",0.0110943736710658,0.0154927101909089,0.0252148835762366,0.0247302390602638,0.0263884579518951,0.0113651786303543,0.0244165497895616,0.0172232367110024,0.0134483952850591,0.0261271545252684,0,0.014376187450552,0.0409689418883708,0.0134332539444559,0.0616297327488885,0.160273401586649,0.0235272828152168,0.0297212881934434,0.021974590859047,0.192498095916367,0.0205167263830563,0.0165927101166839,0.0133714284818656,0.010736692572911,0.0139968950190086,0.0126544357229965,0.137655919176809,0.0205712377320631
"sample_79",0.0823493195713444,0.0641344795616105,0.0532677441977639,0.0837557558057316,0.0636365304620011,0.0264019169356618,0.0628361944798678,0.0494587824842219,0.0336403418977452,0,0,0.00602210431308568,0.0723803791949477,0.0513946653827589,0.0474507239773812,0,0.0415291331411163,0.0411029304842332,0.0340086277315524,0,0.0358926099423279,0.0175304461046376,0.011677071203291,0.0279798474228631,0.0159335118476346,0,0.0381125731163818,0.0395043107418405
"sample_80",0.0687137571366604,0.0451896006160598,0.0585155252437204,0.0575440926714023,0.043169315732886,0.0367924295982664,0.0673792014109273,0.0643210229255896,0.0469632590641343,0,0,0,0.0806929230489142,0.0270280697512247,0.0271512128233458,0,0.0599762417181062,0.0194038261849161,0.0305897773112887,0,0.0395827769708954,0.00816966302136242,0.0307793137883816,0.0384623817739539,0.0143036189190587,0.0106367590329605,0.0689627433119049,0.0556724879440406
"sample_81",0.0478859308994373,0.0392352236455734,0.0454514571716381,0.0472452351332374,0.0330732885012144,0.0275105243118654,0.0576788499019106,0.0522196628643204,0.0340793683204631,0,0,0,0.0723937265195753,0.0318963256627306,0.0122040419697442,0.0567464670005949,0.0339058260930908,0.0303079185295498,0.016290924183997,0.0751266967258696,0.0364221603860664,0.0364160919730404,0.0317045208321197,0.0338303154929088,0.0181668203269776,0.00030575656005062,0.0931627674957376,0.0367400994982865
"sample_82",0.0458727833161718,0.0392744863458573,0.0363195563864446,0.0644462157254407,0.0878457833241198,0.0135569951227338,0.0345605615282303,0.0490725732346255,0.0281165982458543,0,0.0140402048831007,0.00472751507628264,0.0713341586292271,0.0236193286002101,0.0276522107045301,0.00953068611308198,0.0355787095730568,0.0307391611693631,0.0357299030063142,0,0.0134978548390683,0.0247347463089052,0.0728534697536736,0.0433758491331328,0.0104958989241951,0.0650731529132799,0.0975977110940465,0.0203538860490541
"sample_83",0.0238868441980959,0.0243727364025227,0.0358802619439559,0.0506964996864456,0.0392162009805613,0.0187892654821769,0.0387140196905966,0.0362597667443838,0.0239745666470984,0.0263354983330703,0,0.00992126318231094,0.0562624126707171,0.022154857038971,0.0141658743782241,0.0456980972970357,0.0331891816972059,0.026361397805903,0.0137634906850594,0.149964595358446,0.0278901070060989,0.0387950027597123,0.0362097016695808,0.0230757643843128,0.022361062861418,0.00923965019902841,0.119191877226076,0.0336300036709924
"sample_84",0.0275519989028052,0.0249243325289014,0.0395177829949444,0.0990249829438233,0.0676923452473404,0.0149100308070354,0.0265401050052624,0.0409474265762796,0.0251429950306863,0.0212142391958227,0.00234732427400101,0.0178486319355407,0.0675673694416201,0.0182623057040626,0.0174341610607998,0.0325393779413469,0.0367241243415022,0.0230727352393919,0.0158399703103592,0.122802120058126,0.0289504096886308,0.0160536181866452,0.0383643764974723,0.0274127230139427,0.0180037861954932,0.00618577728661031,0.0928633529518633,0.0302615966396906
"sample_85",0.0671422111257964,0.0428801792596693,0.0535605859589934,0.0617946741133029,0.0454295583037023,0.0303004895664461,0.0620198214161886,0.0622016613109908,0.0358116803021708,0,0,0,0.0720067419130014,0.0338645708929975,0.0290504597019444,0.0251796787826245,0.0426972511072325,0.0287589673155969,0.0259343654895672,0.00826874991439878,0.0372667541062023,0.0117682836719591,0.0453409062151291,0.0380077177613452,0.021494772148777,0,0.0709593082017444,0.048260611420219
"sample_86",0.0841122531515985,0.0575274176101202,0.0738587233356439,0.0697929094449539,0.0289276648151944,0.0332357765814815,0.0746031364975685,0.0575296481799062,0.0478479162342256,0,0,0,0.0610561955017907,0.0493731845520556,0.0386446512185147,0,0.0485572493903638,0.0269424253594887,0.0331650038532012,0,0.0386794765398063,0.01426916399869,0.0236752570058715,0.027200991646115,0.0150827766595806,0,0.0434666640559241,0.0524515143679051
"sample_87",0.0888454700826164,0.05932037985842,0.058489232791574,0.0682177728725639,0.0301135367458546,0.0350582089997625,0.0639172941433437,0.0564705770028981,0.0406914003130169,0,0,0,0.078342219233127,0.0505401356663259,0.0501322640075588,0,0.0405629827655037,0.0275714796614547,0.041703215702741,0,0.0420836094943659,0.0186289746272383,0.0200656126738414,0.0344245767789529,0.0119062857628829,0,0.0380529816819149,0.0448617891340426
"sample_88",0.0902993083410384,0.0619743773868287,0.0709758718186207,0.0718469325558456,0.0251869425507274,0.0375041410857242,0.0584188007895672,0.0508210502671847,0.0457431861296503,0,0.00501613025985049,0.00268808338281086,0.0503935664099059,0.0449234314990046,0.0594688699809935,0,0.0465929976578346,0.0383181794593329,0.028964354802004,0,0.0423884091835678,0.0110719285192607,0.0204262494153287,0.0305661533712374,0.00943074114154709,0,0.0511659825673382,0.0458143114247961
"sample_89",0.0863623299497234,0.0597295618066695,0.0687994234526981,0.0685500100044902,0.0271402301594259,0.0301137607167803,0.073942285234502,0.0507940341810167,0.0455234953020568,0,0,0,0.0820428428708147,0.0435728895682538,0.045187882858834,0,0.0543310776364785,0.0203235880354485,0.0248650352780615,0.000559127961374146,0.036075133098935,0.0146540720512104,0.0183853850047836,0.0344943083303857,0.00762042738605296,0,0.0502900384951822,0.056643060616822
"sample_90",0.0903860555663423,0.0751599662689042,0.0360798409119859,0.0868335668378606,0,0.0364561204288292,0.0425472637734674,0.0362657590634228,0.0406071374815142,0,0.0238539434209785,0.000194338043059277,0.0422703720584994,0.0737459177184746,0.0654071236342138,0,0.0354234025967755,0.0583575896052675,0.0353620952112586,0,0.0303369826799061,0.0137425937827698,0.0479179562734409,0.0250800984668763,0.0188201949661557,0.0241493757215261,0.0378206847168785,0.0231816207715928
"sample_91",0.0363591744904898,0.0356271588082017,0.0320080343626096,0.0367382377700382,0.0296487593354688,0.0206429134331306,0.032903674044627,0.0282470490145605,0.0207815727336432,0.0140707098782017,0,0.00623771179490099,0.0594095418930821,0.0356513760190056,0.0347179249161536,0.0144923539322015,0.0231264494246656,0.0438910670264245,0.0225073200592617,0.112607293372878,0.0242531728604463,0.0502573135854313,0.0416035084150902,0.0188106705696274,0.0258385692198761,0.00208340868575628,0.17320980442401,0.0242752299302177
"sample_92",0.015818018299172,0.0183731947506173,0.0320039374657505,0.0336155717498244,0.0225705902964835,0.0170257361704234,0.0357193461827435,0.0264473285316739,0.0183400544148527,0.0140964614088116,0,0.00402238088448019,0.0435311074920205,0.0201145327600828,0.0202375351538272,0.0519095346219475,0.0189115845026117,0.0234948692746962,0.0156696818310432,0.160423938449112,0.0246833804093578,0.0480138695328786,0.0441137541678635,0.0172880813749033,0.0133428239005553,0.0253884656109507,0.207195347663054,0.0276488731002618
"sample_93",0.0188278828514524,0.0161145650285941,0.0367893133057754,0.0839517502121192,0.0485742479286955,0.0142283977084075,0.0300544665352942,0.0265772517753716,0.0167851657296319,0.028115943852083,0,0.0154856680269978,0.0574775228207482,0.0161440042303658,0.0125691443314272,0.0413826594861141,0.031276953480998,0.024308936636211,0.0156308235982786,0.166773039860158,0.0253596749651463,0.0265978924986657,0.02869001597855,0.0155739025161865,0.0145763205265786,0.00243883753361154,0.160212157387836,0.0254834611947019
"sample_94",0.0937787944617503,0.0815460463172467,0.0596699495091057,0.0852196053210907,0,0.0388780297321827,0.0427967230470164,0.0461012580217204,0.0483556777419054,0,0.00309680722758637,0.00731588420872291,0.0644676601168762,0.0644430025239478,0.0672922107698016,0,0.0304784504017953,0.0422253414959568,0.0364068800149052,0,0.0381382293044298,0.0149519822725088,0.0207258628144536,0.0260747837619177,0.0194462297325134,0,0.0273702888449024,0.0412203023576639
"sample_95",0.0242002303561457,0.0216547001414135,0.0312051936242843,0.108644643602867,0.0555474673637017,0.0123829422880481,0.0342227131430476,0.0221904561212226,0.0171127208906321,0.0163912121062965,0.000799320999380809,0.0126688441566483,0.0621165192045368,0.0274868330706318,0.0290934984685931,0.0291425566453568,0.0196078898302335,0.0337713532531096,0.0154676196686051,0.171472126597327,0.0207281410144177,0.0231222934220325,0.0271616981445252,0.0151799629515406,0.0185872309962108,0.0126696092010024,0.117134750873874,0.0202374718643149
"sample_96",0.0210008040525493,0.0322039539507468,0.0297000104532274,0.0344023762308661,0.0211667186060195,0.0178426598317484,0.0349372424689211,0.0256737009273163,0.0218025325133294,0.0176281107961137,0,0.00807597122424999,0.0654279017349957,0.0309246015448587,0.0276838694774764,0.039509165012259,0.020096961641672,0.0288721289050752,0.0120037230367805,0.150201865096449,0.0244052318439848,0.034700034001432,0.0391799653952484,0.0142916197975085,0.020439894576626,0.00220971079272132,0.205558737435707,0.0200605086521181
"sample_97",0.0347953563905383,0.0345768632013547,0.0360551028864146,0.0488820050827108,0.0403011293173013,0.0192498849602497,0.0310205070691058,0.0377049219235176,0.0267751433485774,0.00244035278068109,0,0.0223201268009238,0.0476816819419427,0.0281198886871184,0.0265310238119213,0.0388701126922817,0.0279017969629822,0.0331214703657633,0.0202442482976749,0.103282466859169,0.0310901033054099,0.0263676731638702,0.0413107516523093,0.0217734629204195,0.0244604040660429,0.0388414219872287,0.128570230028545,0.0277118694959463
"sample_98",0.0224201875451047,0.0235273886587293,0.0344352899331662,0.048428537238493,0.0294329075002846,0.0167282594502617,0.0400539899414034,0.0320377752044458,0.0233963492724422,0.0215918972462819,0,0.00855975493237785,0.0560018024232717,0.0237171258842618,0.0178450962406496,0.029650381062332,0.0270268027195915,0.0281028359425851,0.0154036343344206,0.223236819307557,0.0233330463209245,0.0152553620303317,0.0493258713149876,0.0165842496342785,0.0182511792767063,0,0.129752114573351,0.0259013420117603
"sample_99",0.0861799158037506,0.0736491720793545,0.063730256009298,0.0758591628825561,0.00322874505489679,0.036485335255916,0.0629046830997517,0.0568910375918465,0.0457130215074674,0,0.00467941699444948,0,0.0636564239658437,0.057360890053983,0.0579134848447903,0,0.0362676054562513,0.0383614884950291,0.0349665010044382,0,0.0344800337916085,0.0240503062203467,0.0198226634457157,0.0257281322984694,0.022600812297275,0,0.0317659189692281,0.0437049928777338
"sample_100",0.0855694050608177,0.0693122738419139,0.0644496336929515,0.0776525051522962,0.0249016292780094,0.0302510026520363,0.0754512893029263,0.0554696936055519,0.0462718076383413,0,0,0,0.0624930774355823,0.0507360876225224,0.0438838340231494,0,0.0409146988352374,0.0308079574912471,0.0320673852619098,0,0.0378407281958885,0.0180109061029452,0.0195264059636144,0.0310851963438745,0.0180146403028217,0,0.0395225169199113,0.0457673252764514
"sample_101",0.0783023967103072,0.0658080742616247,0.0702131457889632,0.0739652308969555,0.0174801813142394,0.0301378537499012,0.0679230733236777,0.0610142185394486,0.0443146067182404,0,0.0113015295385931,0,0.0687734957182241,0.0360392714989838,0.0357441297165498,0,0.052210541821176,0.0284618891072137,0.0214522471602922,0.00311302693508199,0.0369922332187734,0.00437874432143702,0.0306981652397713,0.0400650210328879,0.0148158304058271,0,0.0569170796744604,0.0498780133073702
"sample_102",0.0639183768434836,0.0494650915112256,0.0638962638573473,0.0574280824928107,0.0422424345851556,0.029544451393274,0.0504387997924312,0.0520426244024396,0.0423112945846631,0,0,0.00552392839721923,0.0704846348165535,0.0324454458880575,0.0281809858941817,0.0143646894566045,0.049180244396913,0.0268401831805274,0.0201313869214782,0,0.0331829970597765,0.0218418180544223,0.0504687274968738,0.0352995115259527,0.0246735470487705,0.0141921805090817,0.0738346045700055,0.0480676953207512
"sample_103",0.0623254173946011,0.0555908880501354,0.0691860412427644,0.0970208608458851,0.043289417508079,0.0265682916256656,0.0566576236310858,0.0448654157172805,0.0406436847102447,0,0.0445380920321467,0.00558491131482175,0.0575930175786317,0.0307907733103912,0.0330374476219644,0,0.0393186455404397,0.029287495220454,0.025251274183312,0.021589643453003,0.030518992164642,0.0266941240539751,0.0246561514637051,0.0318850118713459,0.0148986399563773,0,0.0532923527763638,0.0349157867326849
